Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Aluno;Ano Ingresso;Tipo Ingresso;Curso Aluno;IRA;Escola 2G;Bolsa Apoio;Tipos Bolsa;Outras Bolsas;Nota Final;Cidade;Estado;O plano de ensino apresentado pelo(a) docente contém: ementa, objetivos, metodologias de ensino, critérios de avaliação, cronograma, conteúdos e bibliografia da disciplina.;O(A) docente cumpriu o plano de ensino apresentado.;Os conteúdos foram ministrados de forma clara.;As atividades pedagógicas (aulas, atividades online e presenciais e etc) estimularam a sua participação.;Os recursos didáticos, audiovisuais e tecnológicos disponíveis contribuíram para o processo de ensino e aprendizagem.;Os critérios de avaliação foram compatíveis com os conteúdos ministrados.;O(A) docente deu retorno sobre todas as atividades realizadas.;A atuação e disponibilidade do(a) docente foram satisfatórias.;O(A) docente manteve um comportamento respeitoso e cortês em relação aos discentes.;A atuação e disponibilidade do(a) tutor(a) à distância foram satisfatórias.;O(A) tutor(a) à distância manteve um comportamento respeitoso e cortês em relação aos discentes.;As atividades propostas contribuíram para a aprendizagem dos conteúdos.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de cultura geral.;Sua motivação para estudar esta disciplina foi alta.;Você teve facilidade para acompanhar as atividades da disciplina.;Seu empenho durante a disciplina foi elevado.;A atuação do(a) tutor(a) presencial foi satisfatória.;A atuação do(a) assistente à docência foi satisfatória.;As estruturas física e tecnológica do polo foram compatíveis e atenderam ao desenvolvimento das atividades.;A atuação do(a) coordenador(a) de curso foi satisfatória.;O trabalho da secretaria do curso na UFJF foi satisfatório.;A atuação da UFJF em relação aos alunos e polo-UAB é satisfatória.
2019;1;ALUNO_TURMA;BCE8B6B65E6CF5B158A1DC7B22090BF3;DEPTO DE FISICA /ICE;A955B18DEE48136B907FA19B0263057A;A;A251FC89CF1E3C21A99FF97B25E43E88;2013;Enem/Vaga de Edital;61F;46,45;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;87;DURANDE;MG;4;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5
2019;1;ALUNO_TURMA;BCE8B6B65E6CF5B158A1DC7B22090BF3;DEPTO DE FISICA /ICE;A955B18DEE48136B907FA19B0263057A;A;6B02994C9ABBCA6C6E33A7E5F7262AB7;2009;Vestibular;61D;43,06;ESCOLA ESTADUAL ALBERTO GIOVANNINI;N;;;91;CORONEL FABRICIANO;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;4;4;5;5;5
2019;1;ALUNO_TURMA;BCE8B6B65E6CF5B158A1DC7B22090BF3;DEPTO DE FISICA /ICE;31EB7FBD5A646794D351D34B216A592A;A;A251FC89CF1E3C21A99FF97B25E43E88;2013;Enem/Vaga de Edital;61F;46,45;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;60;DURANDE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5
2019;1;ALUNO_TURMA;9DC8EA7F18340A60B2D6C345A5DB9897;DEPTO DE FISICA /ICE;EA9EAC472B2A6190529EB4B9C5BE5EE5;A;AC901F9E18676A5F2E057B13F0CBCD27;2016;Vestibular/ENEM;61B;69,32;ESCOLA ESTADUAL JOÁO MELO GOMIDE;N;;;88;PERDOES;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;9DC8EA7F18340A60B2D6C345A5DB9897;DEPTO DE FISICA /ICE;EA9EAC472B2A6190529EB4B9C5BE5EE5;A;B23DFAE9A064CA68C0FEE9D2D334F9CA;2016;Vestibular/ENEM;61H;79,24;COLÉGIO E CURSO CATEDRAL VESTIBULARES ;S;TRANSPORTE;CAED - PERNAMBUCO|CAED CEARÁ|CAED SÃO PAULO|MONITORIA GRADUACAO|TREINAMENTO PROFISSIONAL|INICIACAO CIENTIFICA - GRADUAC|VESTIBULAR|DEMANDA SOCIAL;90;JUIZ DE FORA;MG;5;5;4;5;3;4;5;4;5;4;5;4;4;5;3;3;5;3;3;3;4;4;4
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;31936908C89355521BF23FEB86629B25;2018;Vestibular/ENEM;59C;52,7;ESCOLA MUNICIPAL JOSÉ MARIA DA FONSECA;N;;;18;PONTE NOVA;MG;2;2;2;3;3;2;2;2;2;2;3;3;2;2;3;3;3;2;3;5;3;4;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;667B05973549FABD61DDD0A94267E5EF;2018;Vestibular;59C;79,6;ESCOLA ESTADUAL PROFESSOR CÂNDIDO MOTTA FILHO;S;TRANSPORTE;;70;JUIZ DE FORA;MG;5;5;5;4;5;5;;;;;;;;;;;;;;;5;4;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;A251FC89CF1E3C21A99FF97B25E43E88;2013;Enem/Vaga de Edital;61F;46,45;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;52;DURANDE;MG;3;3;3;3;3;3;3;3;5;3;5;5;5;5;3;3;3;5;4;5;5;5;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;D009A8D93C46893E823FEDDE612070C6;2015;Enem/Vaga de Edital;61F;63,35;ESCOLA ESTADUAL DOUTOR ADALMARIO JOSÉ DOS SANTOS;N;;;64;LAJINHA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;72CE3925708D24EFD6E605F837B87C5C;2018;Vestibular/ENEM;61H;94,43;COLÉGIO META DE ENSINO FUNDAMENTAL (1ª A 8ª SÉRIE) E ENSINO MÉDIO;N;;APOIO CONSOLIDACAO GRUPOS|EXTENSAO|PIBIC|TREINAMENTO PROFISSIONAL|VESTIBULAR;92;JUIZ DE FORA;MG;;;;;;;;;;;;;;;;;;;;;;4;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;6B02994C9ABBCA6C6E33A7E5F7262AB7;2009;Vestibular;61D;43,06;ESCOLA ESTADUAL ALBERTO GIOVANNINI;N;;;80;CORONEL FABRICIANO;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;0F5236DC8332C3DC40B52B2828AC19B8;A;80CAE8B81138F4A7892D1FF2F97503F7;2018;Vestibular;59E;74,48;ESCOLA ESTADUAL SINHÁ ANDRADE;N;;;79;SETE LAGOAS;MG;5;5;5;4;5;5;5;3;5;4;5;4;4;4;5;5;5;5;4;4;4;5;4
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;90C5EB39DEC05FD27773545572112291;A;C69615781521AE4144B8CA5EA9F8A703;2018;Vestibular;59C;63,85;ESCOLA DE 2º GRAU CIDADE DE JUIZ DE FORA;N;;;61;JUIZ DE FORA;MG;5;5;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;4;4;3;4;5;2
2019;1;ALUNO_TURMA;A7C9A7BEFA278F7C45D5F5175DA60296;DEPTO DE QUIMICA /ICE;90C5EB39DEC05FD27773545572112291;A;597E20595CB69BEA48868BF75E04FEA9;2014;Vestibular;59G;76,38;ESCOLA ESTADUAL DR LAURO CORRÊA AMARAL;N;;;92;SANTANA DA VARGEM;MG;5;5;5;4;5;5;5;4;5;5;5;5;4;0;5;4;5;0;0;4;5;5;5
2019;1;ALUNO_TURMA;57DA687E393E1EB8D629EEA1EE1507F9;DEPTO DE CIENCIA DA COMPUTACAO /ICE;5D8CA726C419F25BD8E6C6C773393612;A;B7ACFDA42AA531D0507348D29204EA02;2016;Vestibular;75D;83,65;CES I - NITERÓI;N;;;65;MURIAE;MG;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;4;4;4;1;5;5;2
2019;1;ALUNO_TURMA;57DA687E393E1EB8D629EEA1EE1507F9;DEPTO DE CIENCIA DA COMPUTACAO /ICE;5D8CA726C419F25BD8E6C6C773393612;A;B921B46226E4C7CA540371A8929FA431;2016;Vestibular;75J;81,45;ESPAÇO EDUCACIONAL CRER & SER;N;;;65;GOVERNADOR VALADARES;MG;2;2;1;2;1;1;4;2;3;3;3;2;1;1;4;1;4;5;0;5;2;0;3
2019;1;ALUNO_TURMA;57DA687E393E1EB8D629EEA1EE1507F9;DEPTO DE CIENCIA DA COMPUTACAO /ICE;5D8CA726C419F25BD8E6C6C773393612;A;7FF3277E2C056FDE2162ED318659B623;2014;Vestibular;75J;66,28;ESCOLA TÉCNICA JUSCELINO KUBITSCHEK;N;;;76;ITABIRA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;798CC81D53683D775EBA0D31228001F8;DEPTO DE FISICA /ICE;B1A88272B1CE030152CA210BE9F7A5F5;A;D7EA20F2254FA4A5A779DA94443A0C2D;2016;Vestibular;61B;70,2;ESCOLA ESTADUAL AZARIAS RIBEIRO;N;;;41;LAVRAS;MG;3;5;2;0;4;4;5;4;5;5;5;1;2;4;3;1;5;3;5;5;3;5;5
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;F1BCAD1DA06C64037A280DC5EBA24587;A;C69615781521AE4144B8CA5EA9F8A703;2018;Vestibular;59C;63,85;ESCOLA DE 2º GRAU CIDADE DE JUIZ DE FORA;N;;;0;JUIZ DE FORA;MG;5;5;3;3;3;3;3;2;5;5;5;3;5;5;2;2;3;4;4;3;5;5;2
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;F1BCAD1DA06C64037A280DC5EBA24587;A;F147FAC125D13F7F52BCAE775D778B61;2013;Enem/Vaga de Edital;62M;40,15;ESCOLA ESTADUAL "QUINCA FRANCO";N;;;60;DURANDE;MG;4;5;4;3;4;5;5;4;5;4;5;5;0;4;4;4;5;4;5;5;5;5;2
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;F1BCAD1DA06C64037A280DC5EBA24587;A;3FA444D346AACA951116C7C7A5AA1379;2015;Graduado/Mudança de Curso;61H;28,84;CENTRO DE ESTUDOS SUPLETIVOS PROFESSOR PAULO MELO;N;;;0;JUIZ DE FORA;MG;2;3;3;0;5;0;2;5;5;3;5;3;2;2;0;1;1;5;3;5;5;5;5
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;F1BCAD1DA06C64037A280DC5EBA24587;A;874D7A169C16AC62EE5C8FBD333CAB58;2014;Vestibular;61I;11,84;CESU - PROFESSOR JOSÉ AMÉRICO DA COSTA;N;;;0;BARROSO;MG;;;3;;;;;3;;;;;2;;1;1;1
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;F1BCAD1DA06C64037A280DC5EBA24587;A;597E20595CB69BEA48868BF75E04FEA9;2014;Vestibular;59G;76,38;ESCOLA ESTADUAL DR LAURO CORRÊA AMARAL;N;;;80;SANTANA DA VARGEM;MG;5;5;4;4;5;5;5;4;5;5;5;5;4;0;5;4;5;0;0;4;5;5;5
2019;1;ALUNO_TURMA;9ED2BF982B1E8F4DFE80971058443629;DEPTO DE MATEMATICA /ICE;C4FA851D50C8F31EE76587B3EC553448;A;155A372BA7D87D347C40161223D30C02;2014;Vestibular EAD Demanda Social;62O;44,75;ESCOLA ESTADUAL MANUEL INÁCIO PEIXOTO ;N;;;80;CATAGUASES;MG;5;5;4;4;3;5;4;4;5;5;5;5;5;5;5;5;;5;5;4;4;5;4
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;9B998ABF790A784C18E2DB82502B79E4;2018;Vestibular;62K;87,83;ESCOLA ESTADUAL PRUDENTE DE MORAIS;N;;;83;MESQUITA;MG;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;51624F37C350A161ED0A3032ADA4AE9E;2016;Vestibular/ENEM;62N;26,22;ESCOLA ESTADUAL PROFESSOR ALBINO LUIZ CALDAS;N;;;12;COIMBRA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;0;5;5;5;5;5;5
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;4026713538A70BD5824C7C156BCF215B;2018;Vestibular;62P;82,57;ESCOLA ESTADUAL PROFESSOR LEOPOLDO MIRANDA ENSINO MÉDIO E FUNDAMENTAL;S;APOIO A MANUTENÇÃO|MORADIA;TREINAMENTO PROF. - VOLUNTARIO|TREINAMENTO PROFISSIONAL|VESTIBULAR;62;JUIZ DE FORA;MG;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;82C4E49DA25FADA94191F81DDBB4AAD6;2018;Vestibular/ENEM;62P;93,5;ESCOLA ESTADUAL MARIA ELBA BRAGA;N;;;97;JUIZ DE FORA;MG;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;0;0;5;0;5;5
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;ACC16C8CA72270F2D44EBD76DE6B35F4;2018;Vestibular;62P;88,29;COLÉGIO TIRADENTES DA POLÍCIA MILITAR DE MINAS GERAIS;N;;EXTENSAO;78;JUIZ DE FORA;MG;5;5;5;3;5;5;5;5;5;5;5;5;4;4;3;5;3;5;5;5;3;5;5
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;051926A8CBB0709CC5DD5603CA86E7E2;2016;Vestibular/ENEM;61B;47,09;ESCOLA ESTADUAL DOUTOR JOSÉ MARQUES DE OLIVEIRA - 1º E 2º GRAUS;N;;;95;LAVRAS;MG;4;4;4;3;3;4;5;5;5;4;5;3;3;3;3;4;4;3;;3;4;4;4
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;1CF831413486FA59C9DE15BC57297718;2018;Vestibular;61G;70;ESCOLA ESTADUAL PROFESSORA ANA LETRO STAACKS;N;;;60;TIMOTEO;MG;5;5;5;0;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;3AD25A39DF9721DDC56AF5569DEFD8D8;2018;Vestibular;61H;92;ESCOLA QUERUBINS LTDA.;N;;APOIO A EVENTOS|TREINAMENTO PROFISSIONAL|VESTIBULAR;79;CARANDAI;MG;4;4;5;3;0;3;2;4;5;4;5;3;5;5;4;3;4;0;0;0;4;0;3
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;72CE3925708D24EFD6E605F837B87C5C;2018;Vestibular/ENEM;61H;94,43;COLÉGIO META DE ENSINO FUNDAMENTAL (1ª A 8ª SÉRIE) E ENSINO MÉDIO;N;;APOIO CONSOLIDACAO GRUPOS|EXTENSAO|PIBIC|TREINAMENTO PROFISSIONAL|VESTIBULAR;95;JUIZ DE FORA;MG;;;;;;;;;;;;;;;;;;;;;;4;5
2019;1;ALUNO_TURMA;41BF356EA1F254F5B88D2C0FD36EDB3F;DEPTO DE FISICA /ICE;27421F6CD52DAC5D8E5E863A96B79C48;A;874D7A169C16AC62EE5C8FBD333CAB58;2014;Vestibular;61I;11,84;CESU - PROFESSOR JOSÉ AMÉRICO DA COSTA;N;;;3;BARROSO;MG;;;;3;4;;4;;;4;;;;;;;;3;3
2019;1;ALUNO_TURMA;CCC3D5BB5FC32C7481B05B2E0877BE75;DEPTO DE CIENCIA DA COMPUTACAO /ICE;C3EF89C9AE125173B0CC7B33EBCF42C1;A;0B9ED3615B4E28F73D4799EDFED99CAE;2016;Vestibular;75F;77,78;COLÉGIO CRISTO REDENTOR;N;;QUALIFICAÇÃO AMBIENTAL|MONITORIA GRADUACAO|VESTIBULAR;65;JUIZ DE FORA;MG;5;5;2;5;5;5;5;4;5;4;5;3;4;4;2;4;3;5;5;5;4;5;3
2019;1;ALUNO_TURMA;CCC3D5BB5FC32C7481B05B2E0877BE75;DEPTO DE CIENCIA DA COMPUTACAO /ICE;C3EF89C9AE125173B0CC7B33EBCF42C1;A;786106230E23763100D5665C47CF73FE;2017;Vestibular;75P;85,83;COLÉGIO DECISIVO COMENDADOR;N;;;62;GOVERNADOR VALADARES;MG;5;5;3;2;2;2;4;3;5;3;5;3;3;4;4;3;5;3;5;5;5;5;5
2019;1;ALUNO_TURMA;CCC3D5BB5FC32C7481B05B2E0877BE75;DEPTO DE CIENCIA DA COMPUTACAO /ICE;C3EF89C9AE125173B0CC7B33EBCF42C1;A;141037E704463C2CF2EEF71F8CF93CD9;2017;Vestibular/ENEM;75P;81,61;ESCOLA ESTADUAL CAIO NELSON DE SENA;N;;;70;GOVERNADOR VALADARES;MG;4;4;3;3;3;3;4;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;CCC3D5BB5FC32C7481B05B2E0877BE75;DEPTO DE CIENCIA DA COMPUTACAO /ICE;C3EF89C9AE125173B0CC7B33EBCF42C1;A;BF06468025B1D1A17772AD2D1A124055;2017;Vestibular;75P;70,71;ESCOLA ESTADUAL DR JOAQUIM GOMES DA SILVEIRA NETO;N;;;51;CORONEL FABRICIANO;MG;5;5;5;5;3;3;5;5;5;5;5;3;4;4;3;4;3;0;0;5;3;5;1
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;A;8E3F0A192DDAD54A4CAFC0AA1BABFFC3;2016;Vestibular;74A;77,13;ESCOLA MUNICIPAL ARLLETE BASTOS DE MAGALHÃES;N;;;81;BICAS;MG;5;5;4;5;4;5;5;5;5;5;5;4;4;5;5;4;5;5;5;4;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;874B52D003F18BA885898168E1C908C8;A;8E3F0A192DDAD54A4CAFC0AA1BABFFC3;2016;Vestibular;74A;77,13;ESCOLA MUNICIPAL ARLLETE BASTOS DE MAGALHÃES;N;;;77;BICAS;MG;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;8D22091CDD739135D3BF0F7E1C8FF4A2;B;C3D111A4BD5D9069302AC16E3E3EF54C;2018;Vestibular/ENEM;74B;7,33;COLÉGIO ESTADUAL DO LICEU NILO PEÇANHA;N;;;44;JUIZ DE FORA;MG;5;5;4;4;5;5;4;4;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;874B52D003F18BA885898168E1C908C8;B;CEA7312E2835CE5E78247F8CA82F2FD9;2016;Vestibular;74B;72,05;COLÉGIO IMACULADA CONCEIÇÃO;N;;;82;MATIAS BARBOSA;MG;5;;5;5;5;5;;5;5;5;5;5;;5;5;5;5;5;5;5;3;3;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;874B52D003F18BA885898168E1C908C8;B;A356F8573D2DC6D324B12FE5FA52A3AA;2016;Vestibular/ENEM;74B;53,41;COLEGIO CONEXÃO;N;;;74;JUIZ DE FORA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;874B52D003F18BA885898168E1C908C8;C;A03DDF896CFF5C27736F3B417659A405;2016;Vestibular;74C;68,18;ESCOLA ESTADUAL SENADOR LEVINDO COELHO;N;;;73;UBA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;B;CE20033AB3A2EC6F77867E2FD1DF9525;2016;Vestibular/ENEM;74B;3,64;ESCOLA ESTADUAL SEBASTIAO PATRUS DE SOUZA;S;APOIO A MANUTENÇÃO;;3;JUIZ DE FORA;MG;5;5;5;;;;;;;;;4;5;5;0;2;0
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;B;9EE1E78829D0D22519B8550FA7694B7C;2018;Vestibular;74B;78,89;ESCOLA ESTADUAL JOSÉ ALVAREZ FILHO;S;APOIO A MANUTENÇÃO|MORADIA;APOIO A ATIVIDADE DE PESQUISA|CAED - PERNAMBUCO|CAED CEARÁ|TREINAMENTO PROF. - VOLUNTARIO|CAED - PE-RESSARCIMENTO|CAED - RIO GDE DO SUL|CAED;73;JUIZ DE FORA;MG;5;5;5;5;5;5;;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;B;A039587D5B1277BCAE0BD2C8BBF25551;2018;Vestibular;74B;81,5;ESCOLA ESTADUAL PROFESSOR SOARES FERREIRA - ENSINO FUNDAMENTAL E MÉDIO;N;;;76;BARBACENA;MG;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;5;2;5;5;4;5;2;2
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;C;18A7F9818B469DBBC2AB0DD25D44C598;2018;Vestibular;74C;84,46;ESCOLA ESTADUAL PROFESSOR ORMINDO DE SOUZA LIMA;N;;;85;VICOSA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;C;2630D84F849A6DBB88E0E16B8831466E;2018;Vestibular;74C;86,73;ESTADUAL PROFESSOR ANTÔNIO GONÇALVES LANNA;N;;;86;PONTE NOVA;MG;4;5;4;1;1;4;4;4;5;4;5;4;4;4;4;5;5;5;5;0;3;3;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;C;34645F5750E68FA0E9844C5F061F8810;2018;Vestibular/ENEM;74C;36;ESCOLA ESTADUAL DEPUTADO CARLOS PEIXOTO FILHO DE 1º E 2º GRAUS;N;;;34;UBA;MG;5;4;4;5;5;4;5;5;5;5;5;5;5;4;5;5;5;4;5;5;4;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;D;4AA80D9892B4DB66BFFA767960440202;2018;Vestibular/ENEM;74D;79,85;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE OURO PRETO;N;;;86;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;D;CB5AF20EA749FDBDA66636856DBEEF94;2018;Vestibular;74D;70,77;ESCOLA ESTADUAL NARCISO DE QUEIRÓS;N;;;65;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;4;4;0;3;3;3
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;D;0C114509E867E2F0663A884012405619;2018;Vestibular;74D;90,31;ESCOLA MUNICIPAL NAPOLEÃO REIS;N;;;100;CONSELHEIRO LAFAIETE;MG;1;0;5;5;5;5;5;1;5;5;5;5;4;5;5;5;5;1;1;1;3;3;1
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;EC27777EC6CA2CCD61B4B5293DD16B28;2018;Vestibular;74E;84,31;ESCOLA DA COMUNIDADE CORONEL LUIZ SALGADO DE 1º E 2º GRAUS;N;;;85;LEOPOLDINA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;FB5E8239C27F814CF315290DA427D7A4;2018;Vestibular;74E;68,62;ESCOLA ESTADUAL SEBASTIÃO SILVA COUTINHO ? DE 1º E 2º GRAUS;N;;;63;LEOPOLDINA;MG;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4
2019;1;ALUNO_TURMA;CE9BC0B6626F24E17E7BE42A43DDE56B;DEPTO DE CIENCIAS ADMINISTRATIVAS;57CF9C0E8EEA80329688F6FBAA71EAB9;E;701804940ADA0BF349818A2E7BC9321A;2018;Vestibular;74E;88,62;ESCOLA ESTADUAL PROFESSOR QUARESMA;N;;;90;CATAGUASES;MG;3;4;3;3;3;4;5;4;5;4;5;4;3;4;4;5;4;0;4;0;4;4;3
